Source_Name,Region,Asset_Type,trade_dt,Trade_Count
Source_1,Region_1,Asset_Type_3,2023-09-11,73
Source_9,Region_3,Asset_Type_3,2023-06-08,15
Source_2,Region_1,Asset_Type_1,2023-03-05,15
Source_3,Region_5,Asset_Type_2,2022-08-02,64
Source_9,Region_4,Asset_Type_3,2021-11-04,34
Source_7,Region_3,Asset_Type_3,2023-09-22,83
Source_9,Region_4,Asset_Type_1,2022-11-21,31
Source_8,Region_2,Asset_Type_3,2022-05-22,87
Source_6,Region_5,Asset_Type_1,2023-09-02,79
Source_1,Region_5,Asset_Type_3,2022-07-25,26
Source_5,Region_3,Asset_Type_2,2023-03-06,15
Source_9,Region_4,Asset_Type_2,2022-12-28,99
Source_1,Region_2,Asset_Type_3,2022-01-04,38
Source_10,Region_3,Asset_Type_1,2023-08-10,15
Source_10,Region_5,Asset_Type_1,2022-07-10,71
Source_5,Region_5,Asset_Type_2,2021-12-03,57
Source_3,Region_3,Asset_Type_2,2022-04-19,89
Source_6,Region_2,Asset_Type_3,2022-08-29,58
Source_7,Region_5,Asset_Type_2,2021-10-04,80
Source_5,Region_3,Asset_Type_1,2022-12-26,70
Source_1,Region_1,Asset_Type_3,2022-08-13,97
Source_5,Region_3,Asset_Type_3,2023-08-28,49
Source_5,Region_1,Asset_Type_3,2023-02-01,15
Source_4,Region_2,Asset_Type_1,2022-01-17,79
Source_7,Region_4,Asset_Type_1,2022-11-02,25
Source_5,Region_4,Asset_Type_1,2023-03-15,53
Source_5,Region_4,Asset_Type_1,2022-03-13,15
Source_1,Region_5,Asset_Type_3,2021-11-10,28
Source_9,Region_4,Asset_Type_2,2023-02-20,79
Source_2,Region_3,Asset_Type_2,2022-04-07,40
Source_1,Region_2,Asset_Type_1,2023-05-29,73
Source_4,Region_1,Asset_Type_2,2022-01-17,57
Source_10,Region_2,Asset_Type_3,2023-02-01,15
Source_9,Region_1,Asset_Type_1,2022-12-11,86
Source_5,Region_3,Asset_Type_1,2022-12-02,47
Source_7,Region_1,Asset_Type_1,2021-10-07,23
Source_5,Region_5,Asset_Type_1,2023-08-03,78
Source_5,Region_1,Asset_Type_1,2022-07-11,3
Source_7,Region_4,Asset_Type_2,2022-11-19,29
Source_6,Region_1,Asset_Type_1,2023-04-28,99
Source_8,Region_2,Asset_Type_2,2022-10-30,61
Source_5,Region_3,Asset_Type_1,2022-08-24,37
Source_3,Region_5,Asset_Type_1,2022-02-08,11
Source_3,Region_1,Asset_Type_1,2023-03-30,87
Source_1,Region_5,Asset_Type_3,2023-03-09,40
Source_9,Region_3,Asset_Type_1,2023-03-10,22
Source_6,Region_4,Asset_Type_1,2023-03-09,9
Source_6,Region_5,Asset_Type_2,2022-06-05,86
Source_3,Region_4,Asset_Type_2,2021-12-22,45
Source_5,Region_3,Asset_Type_3,2021-11-30,95
Source_10,Region_4,Asset_Type_3,2023-05-30,39
Source_3,Region_1,Asset_Type_3,2022-02-27,94
Source_2,Region_5,Asset_Type_3,2023-05-22,85
Source_10,Region_4,Asset_Type_3,2022-04-09,6
Source_4,Region_4,Asset_Type_2,2022-05-09,48
Source_2,Region_1,Asset_Type_2,2022-01-19,96
Source_5,Region_2,Asset_Type_2,2022-03-19,20
Source_9,Region_1,Asset_Type_2,2021-12-03,60
Source_10,Region_1,Asset_Type_3,2021-11-26,37
Source_5,Region_5,Asset_Type_3,2022-12-04,3
Source_4,Region_3,Asset_Type_2,2022-01-12,69
Source_7,Region_3,Asset_Type_3,2022-09-28,46
Source_3,Region_1,Asset_Type_2,2022-01-10,72
Source_4,Region_5,Asset_Type_3,2023-04-03,50
Source_4,Region_5,Asset_Type_1,2023-07-21,29
Source_7,Region_4,Asset_Type_2,2022-04-23,48
Source_9,Region_5,Asset_Type_3,2022-07-22,40
Source_10,Region_5,Asset_Type_3,2022-06-18,71
Source_8,Region_1,Asset_Type_2,2023-04-26,53
Source_7,Region_3,Asset_Type_3,2023-04-17,94
Source_9,Region_1,Asset_Type_3,2023-06-26,60
Source_10,Region_4,Asset_Type_1,2023-03-30,42
Source_10,Region_4,Asset_Type_3,2023-04-18,25
Source_4,Region_3,Asset_Type_1,2022-09-18,93
Source_4,Region_2,Asset_Type_3,2023-04-23,10
Source_4,Region_5,Asset_Type_3,2022-02-04,48
Source_9,Region_3,Asset_Type_3,2022-11-01,26
Source_5,Region_5,Asset_Type_3,2023-07-07,49
Source_3,Region_5,Asset_Type_1,2021-11-29,99
Source_6,Region_2,Asset_Type_2,2022-08-24,90
Source_8,Region_3,Asset_Type_2,2023-07-03,51
Source_1,Region_4,Asset_Type_1,2023-03-20,81
Source_8,Region_4,Asset_Type_3,2023-08-18,23
Source_8,Region_4,Asset_Type_3,2022-04-05,68
Source_4,Region_3,Asset_Type_3,2022-06-26,47
Source_1,Region_4,Asset_Type_3,2023-08-25,13
Source_1,Region_2,Asset_Type_3,2023-03-30,19
Source_7,Region_1,Asset_Type_1,2022-08-02,41
Source_2,Region_3,Asset_Type_3,2023-06-15,10
Source_5,Region_5,Asset_Type_3,2023-07-08,27
Source_5,Region_2,Asset_Type_1,2022-12-01,95
Source_9,Region_5,Asset_Type_2,2022-05-12,99
Source_3,Region_4,Asset_Type_1,2022-06-08,26
Source_9,Region_2,Asset_Type_1,2023-04-11,54
Source_4,Region_1,Asset_Type_1,2023-09-13,10
Source_2,Region_4,Asset_Type_3,2023-01-05,4
Source_7,Region_3,Asset_Type_3,2022-01-23,58
Source_9,Region_2,Asset_Type_1,2022-02-06,20
Source_1,Region_4,Asset_Type_1,2023-01-24,12
Source_4,Region_4,Asset_Type_1,2023-09-30,1
Source_1,Region_4,Asset_Type_1,2022-07-24,9
Source_10,Region_2,Asset_Type_3,2022-12-24,11
Source_10,Region_2,Asset_Type_1,2022-04-06,11
Source_1,Region_2,Asset_Type_2,2022-08-14,90
Source_10,Region_4,Asset_Type_1,2022-03-03,3
Source_6,Region_4,Asset_Type_3,2023-05-02,71
Source_2,Region_4,Asset_Type_2,2023-04-15,52
Source_10,Region_2,Asset_Type_3,2022-09-20,93
Source_3,Region_3,Asset_Type_1,2023-06-20,9
Source_1,Region_4,Asset_Type_3,2023-05-10,98
Source_8,Region_3,Asset_Type_2,2022-04-10,34
Source_5,Region_1,Asset_Type_1,2023-09-21,36
Source_3,Region_2,Asset_Type_1,2023-07-06,3
Source_4,Region_4,Asset_Type_3,2022-07-29,26
Source_8,Region_1,Asset_Type_1,2022-12-12,15
Source_5,Region_2,Asset_Type_3,2022-09-24,90
Source_9,Region_1,Asset_Type_3,2022-03-19,93
Source_3,Region_1,Asset_Type_2,2023-03-28,59
Source_7,Region_3,Asset_Type_1,2021-11-14,47
Source_3,Region_1,Asset_Type_1,2023-01-08,15
Source_2,Region_5,Asset_Type_1,2022-12-18,28
Source_7,Region_2,Asset_Type_3,2023-09-21,94
Source_8,Region_3,Asset_Type_1,2022-10-10,6
Source_8,Region_1,Asset_Type_3,2022-08-24,78
Source_5,Region_5,Asset_Type_1,2022-09-13,100
Source_9,Region_2,Asset_Type_3,2023-04-10,98
Source_10,Region_5,Asset_Type_3,2023-01-07,54
Source_8,Region_1,Asset_Type_1,2022-05-01,74
Source_7,Region_5,Asset_Type_1,2022-01-22,46
Source_8,Region_5,Asset_Type_3,2022-12-20,78
Source_6,Region_5,Asset_Type_2,2022-03-02,64
Source_9,Region_2,Asset_Type_2,2021-11-12,67
Source_10,Region_5,Asset_Type_1,2023-02-18,18
Source_4,Region_2,Asset_Type_3,2022-09-23,28
Source_8,Region_3,Asset_Type_2,2022-05-11,52
Source_4,Region_3,Asset_Type_3,2022-03-10,31
Source_7,Region_1,Asset_Type_2,2023-08-25,57
Source_9,Region_3,Asset_Type_1,2023-07-09,91
Source_6,Region_1,Asset_Type_1,2023-10-01,47
Source_6,Region_3,Asset_Type_1,2023-08-23,21
Source_7,Region_1,Asset_Type_1,2023-10-03,46
Source_3,Region_4,Asset_Type_2,2021-11-11,18
Source_8,Region_2,Asset_Type_3,2023-06-10,35
Source_10,Region_3,Asset_Type_1,2022-04-16,50
Source_6,Region_4,Asset_Type_3,2022-10-11,16
Source_6,Region_5,Asset_Type_3,2022-03-31,75
Source_6,Region_2,Asset_Type_1,2022-10-02,54
Source_3,Region_3,Asset_Type_3,2022-01-01,63
Source_5,Region_4,Asset_Type_3,2023-04-01,83
Source_10,Region_5,Asset_Type_3,2022-06-30,22
Source_1,Region_4,Asset_Type_3,2021-12-29,13
Source_9,Region_2,Asset_Type_1,2022-07-04,89
Source_4,Region_2,Asset_Type_3,2023-05-06,100
Source_10,Region_1,Asset_Type_3,2023-08-25,80
Source_9,Region_3,Asset_Type_2,2022-03-04,23
Source_10,Region_1,Asset_Type_1,2023-09-29,19
Source_3,Region_1,Asset_Type_2,2022-07-10,15
Source_6,Region_5,Asset_Type_2,2022-09-30,35
Source_8,Region_3,Asset_Type_2,2022-06-08,90
Source_2,Region_4,Asset_Type_2,2022-11-23,53
Source_2,Region_3,Asset_Type_3,2022-06-11,83
Source_5,Region_2,Asset_Type_2,2023-08-20,87
Source_6,Region_2,Asset_Type_3,2021-12-29,27
Source_8,Region_1,Asset_Type_2,2022-11-30,64
Source_4,Region_3,Asset_Type_2,2023-07-02,28
Source_7,Region_3,Asset_Type_3,2022-02-14,62
Source_10,Region_1,Asset_Type_2,2021-11-24,17
Source_7,Region_4,Asset_Type_2,2022-09-30,78
Source_7,Region_1,Asset_Type_2,2022-01-03,87
Source_9,Region_4,Asset_Type_2,2023-01-29,1
Source_6,Region_5,Asset_Type_2,2023-04-09,55
Source_6,Region_1,Asset_Type_2,2022-05-19,24
Source_6,Region_4,Asset_Type_3,2022-06-20,95
Source_7,Region_5,Asset_Type_3,2022-04-25,89
Source_3,Region_1,Asset_Type_2,2023-08-09,90
Source_8,Region_3,Asset_Type_3,2023-01-21,22
Source_2,Region_3,Asset_Type_2,2022-12-30,79
Source_9,Region_1,Asset_Type_2,2022-06-30,40
Source_9,Region_2,Asset_Type_1,2023-01-21,42
Source_5,Region_5,Asset_Type_2,2022-06-03,7
Source_3,Region_4,Asset_Type_3,2023-01-26,75
Source_5,Region_1,Asset_Type_1,2022-03-25,11
Source_9,Region_3,Asset_Type_1,2023-08-21,46
Source_9,Region_2,Asset_Type_2,2022-07-02,16
Source_7,Region_2,Asset_Type_1,2022-02-28,48
Source_2,Region_3,Asset_Type_3,2022-01-04,5
Source_10,Region_4,Asset_Type_2,2023-06-20,85
Source_3,Region_5,Asset_Type_1,2022-11-03,89
Source_8,Region_3,Asset_Type_1,2022-08-30,94
Source_7,Region_2,Asset_Type_3,2021-10-07,12
Source_2,Region_1,Asset_Type_2,2022-02-28,24
Source_3,Region_2,Asset_Type_2,2023-02-25,91
Source_6,Region_4,Asset_Type_1,2023-06-22,27
Source_3,Region_2,Asset_Type_2,2021-10-05,63
Source_4,Region_1,Asset_Type_2,2023-04-09,14
Source_8,Region_3,Asset_Type_2,2021-10-30,99
Source_8,Region_5,Asset_Type_1,2023-02-15,59
Source_4,Region_1,Asset_Type_1,2021-10-28,51
Source_2,Region_1,Asset_Type_3,2021-10-14,79
Source_10,Region_5,Asset_Type_3,2023-03-17,51
Source_3,Region_2,Asset_Type_3,2023-01-30,23
Source_9,Region_5,Asset_Type_2,2021-11-06,98
Source_6,Region_4,Asset_Type_3,2023-08-08,5
Source_5,Region_2,Asset_Type_3,2022-08-05,98
Source_1,Region_4,Asset_Type_3,2022-09-19,91
Source_1,Region_3,Asset_Type_1,2022-04-04,51
Source_5,Region_4,Asset_Type_1,2023-03-19,21
Source_5,Region_3,Asset_Type_3,2023-04-08,27
Source_10,Region_2,Asset_Type_3,2022-08-03,16
Source_4,Region_2,Asset_Type_2,2022-04-12,74
Source_3,Region_4,Asset_Type_2,2023-06-19,55
Source_9,Region_3,Asset_Type_2,2022-11-28,92
Source_2,Region_4,Asset_Type_1,2022-10-12,65
Source_2,Region_4,Asset_Type_3,2021-12-29,3
Source_9,Region_1,Asset_Type_2,2021-12-01,5
Source_1,Region_4,Asset_Type_2,2023-06-15,35
Source_2,Region_5,Asset_Type_3,2022-11-05,12
Source_6,Region_4,Asset_Type_2,2023-07-12,99
Source_6,Region_2,Asset_Type_1,2023-04-03,36
Source_8,Region_1,Asset_Type_1,2022-04-11,78
Source_4,Region_5,Asset_Type_1,2022-10-04,89
Source_10,Region_3,Asset_Type_2,2023-01-15,39
Source_5,Region_1,Asset_Type_2,2022-12-10,29
Source_3,Region_3,Asset_Type_1,2022-09-23,58
Source_2,Region_1,Asset_Type_2,2023-04-21,15
Source_1,Region_1,Asset_Type_3,2023-06-28,2
Source_1,Region_5,Asset_Type_1,2021-10-27,74
Source_8,Region_5,Asset_Type_1,2023-04-15,58
Source_3,Region_4,Asset_Type_3,2022-10-21,82
Source_4,Region_4,Asset_Type_3,2023-08-28,10
Source_5,Region_3,Asset_Type_3,2022-10-11,52
Source_7,Region_1,Asset_Type_1,2023-05-10,91
Source_1,Region_2,Asset_Type_1,2023-01-21,5
Source_5,Region_2,Asset_Type_1,2022-12-07,86
Source_8,Region_4,Asset_Type_1,2023-08-01,80
Source_5,Region_2,Asset_Type_1,2023-03-22,40
Source_7,Region_4,Asset_Type_1,2023-03-31,2
Source_1,Region_2,Asset_Type_1,2022-01-07,3
Source_6,Region_5,Asset_Type_2,2022-05-04,66
Source_3,Region_5,Asset_Type_3,2022-11-26,80
Source_9,Region_2,Asset_Type_2,2022-03-04,11
Source_5,Region_5,Asset_Type_2,2021-11-26,79
Source_4,Region_2,Asset_Type_3,2023-07-28,53
Source_6,Region_4,Asset_Type_1,2023-09-05,96
Source_9,Region_2,Asset_Type_2,2022-02-20,56
Source_6,Region_4,Asset_Type_1,2022-03-07,47
Source_4,Region_4,Asset_Type_1,2022-01-26,15
Source_5,Region_5,Asset_Type_3,2022-08-16,7
Source_6,Region_1,Asset_Type_2,2022-03-31,10
Source_5,Region_4,Asset_Type_2,2022-09-03,61
Source_1,Region_4,Asset_Type_1,2022-07-20,84
Source_2,Region_4,Asset_Type_2,2022-10-29,64
Source_7,Region_3,Asset_Type_2,2022-11-08,76
Source_5,Region_2,Asset_Type_2,2022-09-03,89
Source_9,Region_5,Asset_Type_2,2022-06-13,90
Source_2,Region_3,Asset_Type_2,2023-08-20,24
Source_3,Region_4,Asset_Type_2,2021-12-21,20
Source_10,Region_1,Asset_Type_3,2022-12-26,72
Source_10,Region_1,Asset_Type_1,2023-02-28,75
Source_5,Region_3,Asset_Type_1,2023-07-14,37
Source_2,Region_3,Asset_Type_1,2021-12-24,70
Source_4,Region_4,Asset_Type_3,2022-01-14,62
Source_6,Region_5,Asset_Type_1,2022-07-27,64
Source_9,Region_3,Asset_Type_1,2022-05-21,17
Source_5,Region_3,Asset_Type_1,2023-04-10,32
Source_4,Region_3,Asset_Type_2,2021-10-12,32
Source_2,Region_1,Asset_Type_1,2023-03-26,18
Source_4,Region_5,Asset_Type_1,2023-09-08,38
Source_7,Region_5,Asset_Type_3,2022-02-26,94
Source_7,Region_2,Asset_Type_1,2023-09-19,90
Source_2,Region_2,Asset_Type_2,2022-11-20,57
Source_8,Region_3,Asset_Type_1,2023-08-30,88
Source_9,Region_2,Asset_Type_2,2023-01-13,11
Source_8,Region_1,Asset_Type_1,2022-08-29,33
Source_10,Region_1,Asset_Type_2,2023-08-18,99
Source_4,Region_4,Asset_Type_3,2023-06-25,60
Source_6,Region_5,Asset_Type_2,2022-07-19,47
Source_6,Region_2,Asset_Type_2,2022-10-25,53
Source_7,Region_1,Asset_Type_2,2023-08-21,7
Source_2,Region_5,Asset_Type_2,2022-10-07,26
Source_9,Region_3,Asset_Type_3,2022-03-18,99
Source_8,Region_5,Asset_Type_3,2023-02-10,26
Source_9,Region_4,Asset_Type_2,2021-12-17,88
Source_10,Region_4,Asset_Type_1,2022-09-05,81
Source_7,Region_2,Asset_Type_3,2022-09-03,42
Source_5,Region_1,Asset_Type_1,2023-06-11,66
Source_5,Region_4,Asset_Type_2,2022-08-28,57
Source_6,Region_1,Asset_Type_1,2021-12-24,12
Source_3,Region_1,Asset_Type_3,2023-09-13,84
Source_10,Region_5,Asset_Type_2,2023-02-11,87
Source_4,Region_5,Asset_Type_2,2021-12-07,16
Source_10,Region_5,Asset_Type_3,2023-05-22,73
Source_1,Region_3,Asset_Type_2,2023-09-03,91
Source_3,Region_5,Asset_Type_1,2023-04-17,4
Source_2,Region_1,Asset_Type_2,2021-11-16,51
Source_5,Region_2,Asset_Type_1,2022-08-10,88
Source_9,Region_5,Asset_Type_1,2023-01-22,7
Source_1,Region_5,Asset_Type_1,2022-05-23,35
Source_3,Region_4,Asset_Type_1,2022-11-22,11
Source_1,Region_2,Asset_Type_1,2022-01-06,44
Source_3,Region_4,Asset_Type_2,2023-09-29,74
Source_1,Region_2,Asset_Type_3,2023-05-17,55
Source_9,Region_2,Asset_Type_1,2022-05-15,37
Source_6,Region_2,Asset_Type_2,2022-01-20,19
Source_4,Region_1,Asset_Type_2,2021-11-10,25
Source_8,Region_1,Asset_Type_1,2022-01-18,44
Source_2,Region_1,Asset_Type_1,2022-08-08,60
Source_10,Region_5,Asset_Type_2,2023-07-22,49
Source_9,Region_1,Asset_Type_1,2023-01-28,64
Source_6,Region_4,Asset_Type_1,2023-03-01,37
Source_8,Region_4,Asset_Type_2,2022-10-24,20
Source_9,Region_5,Asset_Type_2,2023-09-28,55
Source_3,Region_3,Asset_Type_2,2023-02-01,16
Source_5,Region_5,Asset_Type_2,2022-04-18,14
Source_7,Region_5,Asset_Type_1,2022-10-17,88
Source_6,Region_4,Asset_Type_1,2023-02-07,86
Source_7,Region_5,Asset_Type_2,2023-04-10,72
Source_2,Region_4,Asset_Type_3,2022-05-14,23
Source_3,Region_5,Asset_Type_1,2022-04-16,15
Source_1,Region_4,Asset_Type_2,2023-09-16,41
Source_6,Region_1,Asset_Type_2,2023-05-20,90
Source_8,Region_4,Asset_Type_2,2022-04-24,80
Source_8,Region_4,Asset_Type_1,2023-07-13,36
Source_4,Region_1,Asset_Type_1,2021-11-13,10
Source_3,Region_5,Asset_Type_1,2021-12-24,54
Source_2,Region_5,Asset_Type_2,2022-08-29,92
Source_2,Region_2,Asset_Type_1,2021-10-30,32
Source_8,Region_5,Asset_Type_2,2022-01-08,28
Source_8,Region_4,Asset_Type_1,2022-11-11,89
Source_2,Region_5,Asset_Type_2,2022-04-12,87
Source_10,Region_2,Asset_Type_2,2023-09-29,7
Source_8,Region_4,Asset_Type_3,2023-05-19,20
Source_5,Region_1,Asset_Type_1,2022-02-27,43
Source_4,Region_3,Asset_Type_3,2022-04-04,37
Source_2,Region_2,Asset_Type_1,2023-08-20,76
Source_9,Region_3,Asset_Type_2,2021-11-28,89
Source_7,Region_5,Asset_Type_1,2022-11-05,73
Source_1,Region_4,Asset_Type_1,2023-05-25,44
Source_8,Region_4,Asset_Type_1,2023-08-11,11
Source_3,Region_3,Asset_Type_1,2022-12-13,29
Source_2,Region_2,Asset_Type_1,2022-04-18,99
Source_7,Region_4,Asset_Type_3,2023-05-25,72
Source_7,Region_5,Asset_Type_2,2022-11-17,65
Source_10,Region_1,Asset_Type_2,2021-10-04,61
Source_9,Region_2,Asset_Type_2,2022-01-26,28
Source_9,Region_2,Asset_Type_3,2023-06-04,12
Source_4,Region_4,Asset_Type_1,2022-08-30,2
Source_6,Region_3,Asset_Type_2,2023-09-07,81
Source_3,Region_1,Asset_Type_1,2022-05-13,41
Source_9,Region_4,Asset_Type_1,2022-01-27,45
Source_3,Region_2,Asset_Type_1,2021-12-04,45
Source_8,Region_2,Asset_Type_2,2021-12-23,35
Source_8,Region_1,Asset_Type_2,2022-06-11,30
Source_1,Region_1,Asset_Type_2,2022-01-29,52
Source_4,Region_5,Asset_Type_2,2022-11-21,55
Source_5,Region_2,Asset_Type_1,2021-12-11,83
Source_2,Region_1,Asset_Type_1,2022-12-12,5
Source_6,Region_2,Asset_Type_1,2022-10-31,18
Source_5,Region_4,Asset_Type_2,2022-08-27,74
Source_1,Region_2,Asset_Type_3,2023-02-21,25
Source_10,Region_2,Asset_Type_2,2022-04-19,80
Source_3,Region_5,Asset_Type_3,2023-09-22,74
Source_5,Region_3,Asset_Type_2,2023-08-09,78
Source_5,Region_3,Asset_Type_3,2022-07-11,52
Source_10,Region_2,Asset_Type_1,2022-12-09,64
Source_4,Region_2,Asset_Type_3,2022-12-16,1
Source_8,Region_2,Asset_Type_3,2022-01-30,84
Source_3,Region_1,Asset_Type_1,2023-01-17,15
Source_5,Region_1,Asset_Type_3,2023-08-21,10
Source_6,Region_4,Asset_Type_3,2022-12-15,12
Source_3,Region_3,Asset_Type_2,2022-08-23,53
Source_7,Region_3,Asset_Type_1,2022-07-04,4
Source_8,Region_2,Asset_Type_2,2023-07-12,25
Source_2,Region_4,Asset_Type_2,2022-08-10,85
Source_1,Region_4,Asset_Type_2,2022-02-15,55
Source_3,Region_1,Asset_Type_3,2022-05-24,5
Source_1,Region_4,Asset_Type_3,2022-10-07,82
Source_1,Region_4,Asset_Type_1,2022-09-02,61
Source_6,Region_1,Asset_Type_1,2022-01-13,77
Source_8,Region_1,Asset_Type_3,2022-10-01,69
Source_4,Region_1,Asset_Type_1,2022-09-07,41
Source_7,Region_2,Asset_Type_2,2023-04-19,79
Source_1,Region_5,Asset_Type_1,2022-06-17,43
Source_2,Region_5,Asset_Type_3,2022-03-26,58
Source_5,Region_1,Asset_Type_1,2022-03-09,28
Source_5,Region_1,Asset_Type_1,2022-10-25,61
Source_4,Region_3,Asset_Type_1,2023-08-31,99
Source_2,Region_3,Asset_Type_2,2022-01-27,4
Source_6,Region_4,Asset_Type_1,2023-05-03,66
Source_2,Region_5,Asset_Type_3,2021-10-31,80
Source_3,Region_5,Asset_Type_3,2022-01-23,66
Source_7,Region_1,Asset_Type_3,2023-09-15,30
Source_8,Region_1,Asset_Type_2,2022-06-07,82
Source_7,Region_5,Asset_Type_1,2022-09-17,69
Source_2,Region_1,Asset_Type_2,2021-10-06,94
Source_7,Region_4,Asset_Type_3,2022-07-16,48
Source_1,Region_4,Asset_Type_2,2021-11-11,67
Source_3,Region_2,Asset_Type_1,2021-12-27,41
Source_1,Region_5,Asset_Type_2,2022-01-07,72
Source_9,Region_1,Asset_Type_3,2023-08-30,4
Source_6,Region_3,Asset_Type_1,2022-04-14,80
Source_8,Region_1,Asset_Type_2,2022-10-20,35
Source_4,Region_1,Asset_Type_2,2023-05-11,58
Source_9,Region_5,Asset_Type_3,2023-08-20,25
Source_8,Region_2,Asset_Type_1,2022-07-08,44
Source_1,Region_2,Asset_Type_1,2022-08-08,47
Source_6,Region_2,Asset_Type_1,2022-04-03,69
Source_3,Region_5,Asset_Type_1,2022-03-19,5
Source_1,Region_2,Asset_Type_2,2023-05-15,51
Source_5,Region_5,Asset_Type_1,2022-08-15,82
Source_2,Region_2,Asset_Type_3,2022-06-08,43
Source_4,Region_3,Asset_Type_2,2022-12-09,57
Source_4,Region_2,Asset_Type_3,2023-07-14,90
Source_3,Region_3,Asset_Type_2,2022-03-29,11
Source_1,Region_1,Asset_Type_3,2021-11-25,66
Source_9,Region_1,Asset_Type_2,2022-04-12,36
Source_8,Region_4,Asset_Type_2,2022-11-28,100
Source_5,Region_4,Asset_Type_3,2021-12-17,60
Source_1,Region_3,Asset_Type_1,2022-11-25,21
Source_6,Region_5,Asset_Type_3,2023-09-08,18
Source_6,Region_4,Asset_Type_2,2023-02-21,81
Source_1,Region_1,Asset_Type_2,2021-11-19,99
Source_3,Region_2,Asset_Type_2,2023-04-21,60
Source_6,Region_3,Asset_Type_2,2022-05-05,49
Source_10,Region_3,Asset_Type_1,2023-01-27,57
Source_7,Region_3,Asset_Type_2,2022-11-20,36
Source_6,Region_2,Asset_Type_2,2023-09-04,41
Source_9,Region_3,Asset_Type_2,2022-07-11,60
Source_3,Region_4,Asset_Type_3,2022-05-12,73
Source_9,Region_2,Asset_Type_1,2023-01-15,64
Source_10,Region_2,Asset_Type_3,2022-11-04,56
Source_1,Region_2,Asset_Type_1,2021-11-30,63
Source_9,Region_2,Asset_Type_1,2023-07-14,95
Source_9,Region_2,Asset_Type_3,2023-09-11,77
Source_7,Region_2,Asset_Type_2,2023-04-27,85
Source_1,Region_3,Asset_Type_2,2023-04-28,60
Source_6,Region_2,Asset_Type_2,2022-09-15,78
Source_5,Region_1,Asset_Type_3,2023-08-08,90
Source_5,Region_2,Asset_Type_1,2023-07-05,31
Source_10,Region_3,Asset_Type_2,2023-05-22,95
Source_6,Region_4,Asset_Type_1,2023-05-22,12
Source_4,Region_2,Asset_Type_3,2021-12-31,11
Source_5,Region_5,Asset_Type_2,2022-04-11,22
Source_8,Region_3,Asset_Type_2,2023-04-01,21
Source_10,Region_5,Asset_Type_1,2023-05-01,48
Source_5,Region_2,Asset_Type_1,2022-04-03,76
Source_5,Region_1,Asset_Type_1,2022-08-10,58
Source_6,Region_3,Asset_Type_2,2023-06-10,53
Source_2,Region_5,Asset_Type_2,2023-07-01,60
Source_2,Region_3,Asset_Type_1,2021-10-24,69
Source_9,Region_1,Asset_Type_3,2021-10-24,75
Source_1,Region_5,Asset_Type_2,2022-10-12,55
Source_2,Region_3,Asset_Type_2,2023-01-25,19
Source_2,Region_5,Asset_Type_1,2022-02-18,5
Source_7,Region_3,Asset_Type_3,2022-12-06,39
Source_10,Region_1,Asset_Type_1,2022-10-06,30
Source_7,Region_4,Asset_Type_2,2021-11-02,75
Source_10,Region_1,Asset_Type_1,2023-07-23,82
Source_2,Region_3,Asset_Type_3,2022-12-23,79
Source_7,Region_3,Asset_Type_3,2022-02-14,90
Source_1,Region_5,Asset_Type_3,2022-08-05,51
Source_2,Region_4,Asset_Type_3,2023-08-03,65
Source_10,Region_4,Asset_Type_1,2022-09-28,82
Source_10,Region_5,Asset_Type_3,2023-01-26,27
Source_4,Region_4,Asset_Type_2,2021-12-29,18
Source_10,Region_4,Asset_Type_3,2023-06-06,55
Source_9,Region_5,Asset_Type_3,2021-11-06,34
Source_2,Region_5,Asset_Type_1,2023-01-01,43
Source_8,Region_1,Asset_Type_2,2022-08-06,92
Source_2,Region_4,Asset_Type_2,2022-01-09,24
Source_7,Region_4,Asset_Type_3,2023-04-10,4
Source_3,Region_4,Asset_Type_2,2023-09-19,61
Source_8,Region_3,Asset_Type_1,2023-04-05,93
Source_1,Region_4,Asset_Type_2,2022-04-07,94
Source_8,Region_2,Asset_Type_3,2022-02-05,7
Source_5,Region_5,Asset_Type_1,2022-01-01,6
Source_2,Region_4,Asset_Type_2,2022-02-23,6
Source_2,Region_5,Asset_Type_1,2021-10-26,53
Source_10,Region_2,Asset_Type_2,2022-08-05,11
Source_1,Region_4,Asset_Type_3,2021-12-07,47
